CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220831,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,601892,4800,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220901,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,601892,4800,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220902,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,601892,4800,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220903,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,603029,4837,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220904,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,603029,4837,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220905,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,603029,4837,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220906,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,603029,4837,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220907,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,603029,4837,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220908,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,603029,4837,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220909,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,603029,4837,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220910,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,604073,4858,V,71.40,16.27,16.27,27.38,27.38,27.72,27.72,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220911,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,604073,4858,V,75.20,15.96,15.96,27.20,27.20,27.52,27.52,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220912,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,604073,4858,V,75.20,15.96,15.96,27.20,27.20,27.52,27.52,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220913,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,604073,4858,V,75.20,15.96,15.96,27.20,27.20,27.52,27.52,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220914,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,604073,4858,V,75.20,15.96,15.96,27.20,27.20,27.52,27.52,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220915,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,604073,4858,V,75.20,15.96,15.96,27.20,27.20,27.52,27.52,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220916,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,604073,4858,V,75.20,10.40,10.40,24.08,24.08,23.95,23.95,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220917,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,605319,4885,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220918,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,605319,4885,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220919,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,605319,4885,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220920,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,605319,4885,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220921,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,605319,4885,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220922,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,605319,4885,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220923,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,605319,4885,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220924,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,606730,4914,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220925,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,606730,4914,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220926,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,606730,4914,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220927,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,606730,4914,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220928,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,606730,4914,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220929,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,606730,4914,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220930,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,606730,4914,V,71.40,10.72,10.72,24.26,24.26,24.15,24.15,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221001,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,608120,4945,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221002,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,608120,4945,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221003,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,608120,4945,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221004,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,608120,4945,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221005,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,608120,4945,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221006,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,608120,4945,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221007,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,608120,4945,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221008,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,609488,4979,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221009,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,609488,4979,V,75.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221010,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,609488,4979,V,75.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221011,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,609488,4979,V,75.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221012,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,609488,4979,V,75.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221013,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,609488,4979,V,75.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221014,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,609488,4979,V,75.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221015,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,610806,5012,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221016,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,610806,5012,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221017,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,610806,5012,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221018,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,610806,5012,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221019,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,610806,5012,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221020,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,610806,5012,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221021,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,610806,5012,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221022,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,612213,5051,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221023,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,612213,5051,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221024,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,612213,5051,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221025,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,612213,5051,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221026,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,612213,5051,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221027,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,612213,5051,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221028,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,612213,5051,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221029,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,613555,5094,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221030,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,613555,5094,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221031,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,613555,5094,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221101,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,613555,5094,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221102,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,613555,5094,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221103,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,613555,5094,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221104,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,613555,5094,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20221105,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,1.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,614951,5130,V,71.40,5.56,5.56,21.35,21.35,20.83,20.83,25.00,25.00
